,Venue,Latitude,Longitude,Group,Category
314,Superdrug,51.51237771595034,-0.30317016323390444,Health,Pharmacy
317,Stockwell Pharmacy,51.512499,-0.309428,Health,Pharmacy
318,Cross Chemist,51.52960092578153,-0.2926488255140791,Health,Pharmacy
319,LloydsPharmacy,51.5386609,-0.3030556,Health,Pharmacy
320,Superdrug,51.506996,-0.269392,Health,Pharmacy
321,LloydsPharmacy,51.50901,-0.2762,Health,Pharmacy
322,Temple Pharmacy,51.52608137253985,-0.3128630814245468,Health,Pharmacy
323,Ealing Pharmacy,51.525184894058846,-0.31304418827254593,Health,Pharmacy
324,D.L.Lewis Ltd. Chemists,51.51553104183332,-0.30202776827548034,Health,Pharmacy
325,Zahra Pharmacy,51.50665,-0.26754296,Health,Pharmacy
327,Wembley Pharmacy,51.541372,-0.297827,Health,Pharmacy
329,Savers,51.5076,-0.2697,Health,Pharmacy
330,Superdrug,51.553619,-0.294339,Health,Pharmacy
332,SR Pharmacy,51.50713,-0.27081794,Health,Pharmacy
333,Boots,51.50745838861176,-0.2701919295434859,Health,Pharmacy
335,Boots,51.553026227525166,-0.29532569350966836,Health,Pharmacy
337,LloydsPharmacy,51.507478051450796,-0.2735163303811987,Health,Pharmacy
338,LloydsPharmacy,51.509611,-0.285583,Health,Pharmacy
341,Boots,51.557395987085656,-0.33574819564819336,Health,Pharmacy
343,LloydsPharmacy,51.5812642,-0.3148849,Health,Pharmacy
344,Peace Pharmacy,51.56242031,-0.292335364,Health,Pharmacy
346,Sudbury Court Pharmacy,51.566634,-0.321577,Health,Pharmacy
348,Peace Pharmacy,51.56179436014717,-0.2919725245000271,Health,Pharmacy
351,Churchill Pharmacy,51.583405,-0.31472605,Health,Pharmacy
360,Boots,51.58767619764589,-0.27567013755853265,Health,Pharmacy
362,LloydsPharmacy,51.6169202,-0.3109007,Health,Pharmacy
363,LloydsPharmacy,51.6008713,-0.3179422,Health,Pharmacy
364,Medicare,51.609431,-0.281968,Health,Pharmacy
365,Care Pharmacy,51.617669,-0.311391,Health,Pharmacy
366,Mango Pharmacy,51.611541,-0.279915,Health,Pharmacy
367,Piff Spot Stanmore,51.61514355939282,-0.2846025064359816,Health,Pharmacy
368,LloydsPharmacy,51.60140102380807,-0.318074549254755,Health,Pharmacy
369,Fairview Pharmacy,51.60542333667738,-0.2730614634348215,Health,Pharmacy
370,Judds Chemist,51.58397124867071,-0.2647734558031581,Health,Pharmacy
371,Natural Health Options,51.61778939437775,-0.3114207183483973,Health,Pharmacy
373,Boots,51.61274893666576,-0.2756691450088268,Health,Pharmacy
374,Boots,51.617017305504625,-0.3125739097595215,Health,Pharmacy
375,Superdrug,51.6132916072839,-0.2764783802375704,Health,Pharmacy
376,Heron Pharmacy,51.60297384239633,-0.2636685597523899,Health,Pharmacy
380,Andrews Pharmacy,51.621953,-0.292104,Health,Pharmacy
384,Lister Chemist,51.63477536177973,-0.3423916322502307,Health,Pharmacy
385,Manor Pharmacy,51.642956293716836,-0.29971078884496966,Health,Pharmacy
386,Boots,51.610234,-0.327147,Health,Pharmacy
388,Boots,51.65610886697189,-0.2781709106604689,Health,Pharmacy
389,Fields Pharmacy,51.65621730880074,-0.2761459143343515,Health,Pharmacy
391,Wellswood Chemist,51.6594316185081,-0.27230637916211065,Health,Pharmacy
392,Fields Pharmacy,51.653167724609375,-0.2767919898033142,Health,Pharmacy
393,Borehamwood Pharmacy,51.652120135787136,-0.25418876445516925,Health,Pharmacy
394,Manor Pharmacy,51.682897456901024,-0.3165917024266878,Health,Pharmacy
395,Miles Pharmacy,51.34980665413862,-0.2606892342800835,Health,Pharmacy
396,Shadbolt Pharmacy,51.375439,-0.249926,Health,Pharmacy
397,LloydsPharmacy,51.33459104723607,-0.2556011341291651,Health,Pharmacy
398,Spring Street Pharmacy Rickys,51.35002977764407,-0.24983263694007848,Health,Pharmacy
404,Ewell House Pharmacy,51.346945944812504,-0.25049178448074816,Health,Pharmacy
405,Medipharmacy,51.39483231801992,-0.23799563093076012,Health,Pharmacy
406,LloydsPharmacy,51.371860441018015,-0.22478745768944464,Health,Pharmacy
407,Barkers Chemist,51.40949961327205,-0.23248037072071548,Health,Pharmacy
409,Hermans Pharmacy,51.400718,-0.255357,Health,Pharmacy
410,Pharmacy,51.409613,-0.229664,Health,Pharmacy
411,Boots,51.36846233504292,-0.22490226503851968,Health,Pharmacy
412,Medipharmacy,51.410217,-0.230223,Health,Pharmacy
413,LloydsPharmacy,51.40275219344739,-0.2147151843942527,Health,Pharmacy
414,Boots,51.38032033951531,-0.24392647920048302,Health,Pharmacy
415,Boots,51.409612710912164,-0.22961586713790894,Health,Pharmacy
416,Boots,51.400509220169376,-0.2556575203435612,Health,Pharmacy
417,Superdrug,51.38347629394393,-0.18905818462371826,Health,Pharmacy
418,Superdrug,51.37864346796006,-0.2419567108154297,Health,Pharmacy
419,LloydsPharmacy,51.40312453261469,-0.21452019412618029,Health,Pharmacy
420,Trident Pharmacy,51.410403,-0.229661,Health,Pharmacy
426,Care Chemist,51.45028,-0.2406612,Health,Pharmacy
431,Well Pharmacy,51.44960128168064,-0.24092637913321724,Health,Pharmacy
433,Boots,51.46443524758006,-0.23765444755554202,Health,Pharmacy
434,Boots,51.445002,-0.204812,Health,Pharmacy
435,LloydsPharmacy,51.4424,-0.1877,Health,Pharmacy
436,Pharmacy,51.463939,-0.233985,Health,Pharmacy
437,Wandsworth Pharmacy,51.45342216952419,-0.19171588025987993,Health,Pharmacy
438,Parkside Pharmacy,51.435824,-0.221622,Health,Pharmacy
440,Palace Pharmacy,51.475946,-0.215213,Health,Pharmacy
441,Around The Clock Pharmacy,51.474227,-0.24381,Health,Pharmacy
442,CE Harrod Pharmacy,51.47194819056591,-0.19719933406287218,Health,Pharmacy
445,Husbands Pharmacy,51.46003381375422,-0.21221382270433053,Health,Pharmacy
446,Aura Pharmacy,51.44097635186499,-0.22093446240403375,Health,Pharmacy
447,Mansons Pharmacy,51.454137,-0.211109,Health,Pharmacy
448,Kanari Pharmacy,51.474901297734796,-0.2064228057861328,Health,Pharmacy
449,Alphega Pharmacy,51.45375,-0.19172,Health,Pharmacy
450,Boots,51.46422198290701,-0.21520096877951808,Health,Pharmacy
451,Superdrug,51.46424785466509,-0.21531392568533175,Health,Pharmacy
452,Cooks Pharmacy,51.444712,-0.206064,Health,Pharmacy
453,Boots,51.45565282501737,-0.19394280656975624,Health,Pharmacy
454,Superdrug,51.45485977927624,-0.19311830996726687,Health,Pharmacy
455,Paydens Pharmacy,51.461655,-0.220343,Health,Pharmacy
457,Boots,51.46423173802824,-0.21484695073036164,Health,Pharmacy
458,Barkers Chemist,51.448605,-0.189181,Health,Pharmacy
460,Wellbeing Pharmacy,51.444885,-0.205534,Health,Pharmacy
461,Forward Pharmacy,51.47504342,-0.24002561,Health,Pharmacy
462,Boots,51.48205736393288,-0.19977733357888133,Health,Pharmacy
463,Boots,51.49250172184793,-0.2621100680641754,Health,Pharmacy
464,Superdrug,51.49274017679108,-0.22778391838073728,Health,Pharmacy
465,Superdrug,51.49235844096449,-0.22382861364877665,Health,Pharmacy
467,Campbells Chemist,51.492522954940796,-0.2607053518295288,Health,Pharmacy
469,Prime Pharmacy,51.485816,-0.232778,Health,Pharmacy
470,ABC Pharmacy,51.49309433924208,-0.2602521765554257,Health,Pharmacy
473,Busby's Pharmacy,51.48178378946253,-0.2700662612915039,Health,Pharmacy
474,Roxanne's Pharmacy,51.492784869691704,-0.2678106431116871,Health,Pharmacy
480,The Pestle & Mortar,51.50653,-0.235637,Health,Pharmacy
481,Banks Chemist,51.514097,-0.249285,Health,Pharmacy
486,CareGrange,51.502892526507736,-0.22393226623535156,Health,Pharmacy
488,Globe Chemist,51.500154286474725,-0.23923158645629883,Health,Pharmacy
489,Windwood Chemist,51.50337342022583,-0.24360618235658665,Health,Pharmacy
490,West London Pharmacy,51.49271553183473,-0.2551451260302102,Health,Pharmacy
491,LloydsPharmacy,51.50250397282807,-0.2266789998120171,Health,Pharmacy
492,Churchill's Pharmacy,51.492736,-0.256297,Health,Pharmacy
493,Jay's Pharmacy,51.506602,-0.238861,Health,Pharmacy
494,Boots,51.49230306436681,-0.2239742950724658,Health,Pharmacy
495,Boots,51.492823791611116,-0.22702303184837033,Health,Pharmacy
497,LloydsPharmacy,51.49346957251712,-0.2651374521537946,Health,Pharmacy
498,Shelly's Pharmacy,51.52073305490233,-0.22309039804102865,Health,Pharmacy
499,Superdrug,51.50777585965065,-0.22278008114280554,Health,Pharmacy
500,LloydsPharmacy,51.5266011,-0.2177947,Health,Pharmacy
501,Borno Pharmacy,51.52188348488708,-0.2177902115562653,Health,Pharmacy
502,LloydsPharmacy,51.526231,-0.21749,Health,Pharmacy
503,Superdrug,51.50447535925462,-0.22101281965461603,Health,Pharmacy
504,Dermalogica,51.50724252394409,-0.22031217735581723,Health,Pharmacy
505,Boots,51.508414,-0.221194,Health,Pharmacy
507,Elgin Pharmacy,51.529535,-0.194139,Health,Pharmacy
508,Hyperchem,51.536271,-0.20361,Health,Pharmacy
509,Babylon Pharmacy,51.50528416843588,-0.2315188226638644,Health,Pharmacy
510,Faro Pharmacy,51.505769,-0.21634,Health,Pharmacy
511,Day Lewis Pharmacy,51.54442798763643,-0.20155660692607447,Health,Pharmacy
512,Portobello Pharmacy,51.515532077762096,-0.20590503543280148,Health,Pharmacy
513,St Charles Community Pharmacy,51.52256294487929,-0.21631479263305664,Health,Pharmacy
516,Princes Chemist,51.52453994649511,-0.2016682117954885,Health,Pharmacy
517,Healthside Pharmacy,51.50092792221226,-0.22153022798732117,Health,Pharmacy
518,Boots,51.50430973497141,-0.21891708423696898,Health,Pharmacy
519,Dollmead Chemist,51.533152,-0.218215,Health,Pharmacy
520,Baywood Chemist,51.514092,-0.200567,Health,Pharmacy
521,Hillcrest Pharmacy,51.50715891003631,-0.2071957022165479,Health,Pharmacy
522,Chana Chemist,51.516783121719016,-0.21034441165054563,Health,Pharmacy
523,Blenheim Pharmacy,51.516338,-0.205604,Health,Pharmacy
524,Queen's Park Pharmacy,51.535027,-0.204844,Health,Pharmacy
525,Newcare Pharmacy,51.549346,-0.221328,Health,Pharmacy
527,Bliss Chemist,51.541411894201424,-0.20049108161063325,Health,Pharmacy
528,Nashi Pharmacy,51.51551,-0.190595,Health,Pharmacy
529,Golborne Pharmacy,51.521363,-0.209425,Health,Pharmacy
530,Browns Pharmacy,51.527682,-0.196221,Health,Pharmacy
531,LloydsPharmacy,51.51727,-0.23578495,Health,Pharmacy
532,bayswater pharmacy,51.517174,-0.188158,Health,Pharmacy
533,Vantage Pharmacy,51.54833,-0.222173,Health,Pharmacy
534,Bliss chemist,51.54339555623829,-0.20117120873080582,Health,Pharmacy
535,Chana Chemist,51.536128997802734,-0.24556462466716766,Health,Pharmacy
537,ABC Pharmacy,51.516367,-0.205103,Health,Pharmacy
538,Green Light Pharmacy,51.505905,-0.22773,Health,Pharmacy
539,Superdrug,51.536188763939805,-0.24767889209545915,Health,Pharmacy
540,catto ltd pharmacy,51.54502597682367,-0.2027318082310269,Health,Pharmacy
541,Savers (Health Home Beauty),51.52461314704347,-0.20387815814424573,Health,Pharmacy
542,Borno Pharmacy,51.521769260832805,-0.2152386254081706,Health,Pharmacy
543,D R Evans pharmacy,51.51490366769303,-0.20520863601662112,Health,Pharmacy
544,Pharmacy pitchkin & currans,51.525118,-0.197847,Health,Pharmacy
546,frank wreford chemist,51.55887530658698,-0.2500310915860594,Health,Pharmacy
547,LloydsPharmacy,51.5818615,-0.2443305,Health,Pharmacy
548,Globe Pharmacy,51.55272,-0.238802,Health,Pharmacy
550,Monks pharmacy monks park,51.54964569786034,-0.27700179934824004,Health,Pharmacy
551,Health Village,51.572256,-0.224334,Health,Pharmacy
558,Well Kingsbury - Church Lane,51.57380231676973,-0.26247158646583557,Health,Pharmacy
560,Pharmacy,51.587062337337535,-0.22073254709511267,Health,Pharmacy
562,Victoria Pharmacy,51.577983,-0.207573,Health,Pharmacy
563,LloydsPharmacy,51.5732,-0.2226,Health,Pharmacy
566,Care Chemist,51.61418175013321,-0.2484695291074898,Health,Pharmacy
567,Day Lewis Pharmacy,51.61595153808594,-0.23193015158176422,Health,Pharmacy
568,St Jethros Health Care Pharmacy,51.57393,-0.200606,Health,Pharmacy
569,McParland Pharmacy,51.597077,-0.245079,Health,Pharmacy
570,W. Price Chemist,51.56832969899762,-0.20731633694230042,Health,Pharmacy
571,Cootes pharmacy,51.60260924593553,-0.19134141655653816,Health,Pharmacy
573,GATEWAY CHEMIST,51.60634852,-0.20796669,Health,Pharmacy
574,Victoria Pharmacy,51.57677279900145,-0.21365106687649807,Health,Pharmacy
575,Heard Pharmacy,51.585518450072954,-0.21189747433374684,Health,Pharmacy
576,landy's chemists,51.584622,-0.199755,Health,Pharmacy
577,Boots,51.615179840800415,-0.24812020199072687,Health,Pharmacy
578,Superdrug,51.60425695853811,-0.18956445369768773,Health,Pharmacy
579,Boots,51.58471555051902,-0.19915468346237256,Health,Pharmacy
580,Boots,51.576734,-0.223246,Health,Pharmacy
