,Venue,Latitude,Longitude,Group,Category
389,Bootcamp Pilates,51.45954451038697,-0.30577120544654307,Well-Being,Gym
390,Pools on the Park,51.4650501776993,-0.30637264251708984,Well-Being,Gym
391,Fit Vibrations,51.46104282346113,-0.303976214655603,Well-Being,Gym
392,The SG Gym,51.460896,-0.302497,Well-Being,Gym
393,Richmond Academy Of Martial Arts,51.463445,-0.302015,Well-Being,Gym
394,Richmond Rehab Unit,51.460929584931044,-0.29815892159734825,Well-Being,Gym
395,Barefoot Movement,51.463347107617665,-0.3015230889398587,Well-Being,Gym
399,Temple Of The Beach Body,51.457029,-0.271657,Well-Being,Gym
400,Vanilla Yoga,51.46314529949991,-0.3012082243374006,Well-Being,Gym
401,Yogahaven,51.464551,-0.300211,Well-Being,Gym
402,Yoga Hub,51.465877,-0.266988,Well-Being,Gym
403,Shene Fitness Centre,51.46263967470875,-0.25822113894993204,Well-Being,Gym
404,Putney Town Rowing Club,51.47454144216271,-0.27323364680467954,Well-Being,Gym
405,Richmond Fitness Club,51.463417,-0.301708,Well-Being,Gym
406,Paul May’s Gym,51.464333,-0.269638,Well-Being,Gym
407,Quintin Hogg Memorial Ground,51.47722877665309,-0.2682842471990487,Well-Being,Gym
408,One Performance,51.466946,-0.28548124,Well-Being,Gym
410,Evolution Studio,51.469868,-0.26338553,Well-Being,Gym
412,Curves,51.466354484421444,-0.26689029057461755,Well-Being,Gym
413,Be Military Fit,51.464479,-0.304614,Well-Being,Gym
414,Kallima Fitness,51.479717,-0.315444,Well-Being,Gym
415,Apex Leisure Centre,51.47482132217582,-0.2765941618027048,Well-Being,Gym
417,SW14 Women’s Fitness,51.466234,-0.267123,Well-Being,Gym
418,East Sheen Aikido And Kashima No Tachi (Kenjutsu) Dojo,51.468604,-0.265847,Well-Being,Gym
419,Cycho cycle,51.46993052459794,-0.2620256264820143,Well-Being,Gym
420,The Richmond Yoga Centre,51.460745781457874,-0.30427526583383413,Well-Being,Gym
421,Sky Gym,51.48662353876051,-0.32928744296041434,Well-Being,Gym
422,The Gym,51.51154008304228,-0.3164955631119451,Well-Being,Gym
423,Brentford Fountain Leisure Centre,51.49076610859238,-0.28431961099574354,Well-Being,Gym
425,Eden Fitness,51.51209866898991,-0.31273648204872007,Well-Being,Gym
426,F45 Training Ealing,51.5125877,-0.3112821,Well-Being,Gym
427,Nuffield Health Fitness & Wellbeing Gym,51.512070223757355,-0.30289940901846085,Well-Being,Gym
428,Great west house gym,51.48781272163858,-0.312746179416224,Well-Being,Gym
430,Triyoga,51.513941,-0.30803,Well-Being,Gym
432,Be Military Fit,51.50022841685392,-0.2903681028429195,Well-Being,Gym
433,Katie Cannon Gym,51.490398,-0.307638,Well-Being,Gym
435,GWQ Gym,51.490839685766204,-0.29754316101240613,Well-Being,Gym
436,DW Fitness First,51.50011421344789,-0.3048276901245117,Well-Being,Gym
437,Just Add Exercise/Ealing Personal Training,51.512964,-0.304829,Well-Being,Gym
438,Legends boxing,51.48583279897202,-0.28492687220119073,Well-Being,Gym
439,Running Lab,51.48576516338466,-0.287499119852679,Well-Being,Gym
441,DW Fitness First,51.48629042177167,-0.2988710056200166,Well-Being,Gym
442,Zumba Riot,51.51329843437673,-0.30332098905047716,Well-Being,Gym
443,Kew Bridge West Gym,51.489006,-0.29429936,Well-Being,Gym
444,fit4less Brentford,51.49074065398957,-0.3035772213787161,Well-Being,Gym
445,Lammas Park Outdoor Gym,51.50557646740932,-0.31095143147312576,Well-Being,Gym
446,Gym Box Ealing,51.513868,-0.307588,Well-Being,Gym
447,Kew Bridge Residents Gym,51.488604,-0.288183,Well-Being,Gym
448,Gym @ Gsk House,51.488562352249254,-0.31685288273375667,Well-Being,Gym
449,Elthorne Sport Center,51.50043986811921,-0.32915456434267587,Well-Being,Gym
450,The Spa&Gym @Dickens Yard,51.513399,-0.306549,Well-Being,Gym
451,Urban Villa Gym,51.490806579589844,-0.3028230667114258,Well-Being,Gym
452,Dorey House Gym,51.48318694416892,-0.3105569740293172,Well-Being,Gym
453,Tribeca Studios,51.51406426761182,-0.2997025780113202,Well-Being,Gym
454,Energise Gym,51.512159619184594,-0.3006179336827204,Well-Being,Gym
455,Digme Fitness Ealing,51.51417768162063,-0.2992379665374756,Well-Being,Gym
457,Holiday Inn Gym,51.4855482614284,-0.31212038910402956,Well-Being,Gym
459,Hanwell Boxing Club,51.49616229126191,-0.32476686023313817,Well-Being,Gym
460,Wallis House Gym,51.49115658646835,-0.2999014169979474,Well-Being,Gym
461,Bodyline Fitness Studio,51.51422,-0.30488735,Well-Being,Gym
462,In Balance Fitness Novotel,51.491028167213095,-0.3022045164931865,Well-Being,Gym
463,Topnotch Health Club Brentford,51.48587928188043,-0.3223948095045068,Well-Being,Gym
468,PureGym,51.52504107319924,-0.2808938984573868,Well-Being,Gym
470,PureGym,51.50832617268554,-0.2771498760294027,Well-Being,Gym
471,The Gym,51.55176373048962,-0.2961998141602033,Well-Being,Gym
472,Aum Abs Fitness Studio,51.52256294487929,-0.260775089263916,Well-Being,Gym
474,PureGym,51.55326469575543,-0.29514168735046215,Well-Being,Gym
475,Acton Centre,51.506608482889405,-0.26687840878984603,Well-Being,Gym
476,The Gym,51.54081869411914,-0.29871454849086343,Well-Being,Gym
478,"Revive Health Club, Crowne Plaza",51.544058360850634,-0.297871769295576,Well-Being,Gym
479,DW Fitness First,51.551356687184956,-0.284780318948798,Well-Being,Gym
480,Inner Space,51.550358,-0.298323,Well-Being,Gym
481,iGym,51.52245015129884,-0.262477689960701,Well-Being,Gym
483,énergie Fitness,51.54339584290149,-0.26799117028642305,Well-Being,Gym
484,Cycle City,51.512017,-0.292647,Well-Being,Gym
486,Pitshanger Park - Air Walker,51.53019189834595,-0.3135502338409424,Well-Being,Gym
487,Energize! Acton,51.5074212392498,-0.2767211175528276,Well-Being,Gym
488,DW Fitness First,51.50723386333193,-0.2690392050070243,Well-Being,Gym
490,Carphone / Best Buy Gym,51.52161234570639,-0.2611588763172539,Well-Being,Gym
492,Gym At Holiday Inn London West,51.52097,-0.26280418,Well-Being,Gym
493,Bridge Park Community Leisure Centre,51.54397083626077,-0.275920196781147,Well-Being,Gym
496,EnerGym,51.528779,-0.250546,Well-Being,Gym
497,Acton Swimming Baths,51.5066468206759,-0.2669414931180654,Well-Being,Gym
498,The Arch Acton,51.50672,-0.2652326,Well-Being,Gym
499,Spirit Health Club,51.555353473871016,-0.28499128790627076,Well-Being,Gym
500,Western Gym,51.515189710556236,-0.2578151358722552,Well-Being,Gym
501,Twyford Sports Centre,51.50886642769763,-0.2780844006359885,Well-Being,Gym
